"Yahoo! Inc.","7/20/2016","1:13pm",38.655,38.360,3844631,"+1.271%",+0.485
"JP Morgan Chase & Co. Common St","7/20/2016","1:13pm",64.085,64.110,5646218,"+0.352%",+0.225
"Alphabet Inc.","7/20/2016","1:12pm",756.43,755.40,659660,"+0.40%",+3.02
"Amazon.com, Inc.","7/20/2016","1:13pm",743.44,743.87,1230770,"+0.47%",+3.49
"Alibaba Group Holding Limited A","7/20/2016","1:13pm",84.181,83.270,7857018,"+1.705%",+1.411
"Apple Inc.","7/20/2016","1:13pm",99.86,100.00,15142112,"-0.01%",-0.01
"Goldman Sachs Group, Inc. (The)","7/21/2016","4:00pm",160.05,N/A,20,N/A,N/A
"Yahoo! Inc.","7/21/2016","4:00pm",38.85,N/A,18872,N/A,N/A
"JP Morgan Chase & Co. Common St","7/21/2016","4:00pm",63.69,N/A,0,N/A,N/A
"Alphabet Inc.","7/21/2016","4:00pm",754.41,N/A,69,N/A,N/A
"Amazon.com, Inc.","7/21/2016","4:00pm",744.43,N/A,75,N/A,N/A
"Alibaba Group Holding Limited A","7/21/2016","4:00pm",84.18,N/A,5128,N/A,N/A
"Apple Inc.","7/21/2016","4:00pm",99.43,N/A,8011,N/A,N/A
"Goldman Sachs Group, Inc. (The)","7/21/2016","4:00pm",160.05,N/A,20,N/A,N/A
"Yahoo! Inc.","7/21/2016","4:00pm",38.85,N/A,19172,N/A,N/A
"JP Morgan Chase & Co. Common St","7/21/2016","4:00pm",63.69,N/A,0,N/A,N/A
"Alphabet Inc.","7/21/2016","4:00pm",754.41,N/A,69,N/A,N/A
"Amazon.com, Inc.","7/21/2016","4:00pm",744.43,N/A,152,N/A,N/A
"Alibaba Group Holding Limited A","7/21/2016","4:00pm",84.18,N/A,5128,N/A,N/A
"Apple Inc.","7/21/2016","4:00pm",99.43,N/A,9245,N/A,N/A
"Goldman Sachs Group, Inc. (The)","7/21/2016","4:00pm",160.05,N/A,20,N/A,N/A
"Yahoo! Inc.","7/21/2016","4:00pm",38.85,N/A,20497,N/A,N/A
"JP Morgan Chase & Co. Common St","7/21/2016","4:00pm",63.69,N/A,0,N/A,N/A
"Alphabet Inc.","7/21/2016","4:00pm",754.41,N/A,69,N/A,N/A
"Amazon.com, Inc.","7/21/2016","4:00pm",744.43,N/A,152,N/A,N/A
"Alibaba Group Holding Limited A","7/21/2016","4:00pm",84.18,N/A,5128,N/A,N/A
"Apple Inc.","7/21/2016","4:00pm",99.43,N/A,9940,N/A,N/A
"Goldman Sachs Group, Inc. (The)","7/21/2016","4:00pm",160.05,N/A,20,N/A,N/A
"Yahoo! Inc.","7/21/2016","4:00pm",38.85,N/A,20597,N/A,N/A
"JP Morgan Chase & Co. Common St","7/21/2016","4:00pm",63.69,N/A,0,N/A,N/A
"Alphabet Inc.","7/21/2016","4:00pm",754.41,N/A,69,N/A,N/A
"Amazon.com, Inc.","7/21/2016","4:00pm",744.43,N/A,152,N/A,N/A
"Alibaba Group Holding Limited A","7/21/2016","4:00pm",84.18,N/A,5128,N/A,N/A
"Apple Inc.","7/21/2016","4:00pm",99.43,N/A,10094,N/A,N/A
"Goldman Sachs Group, Inc. (The)","7/21/2016","4:00pm",160.05,N/A,20,N/A,N/A
"Yahoo! Inc.","7/21/2016","4:00pm",38.85,N/A,23997,N/A,N/A
"JP Morgan Chase & Co. Common St","7/21/2016","4:00pm",63.69,N/A,0,N/A,N/A
"Alphabet Inc.","7/21/2016","4:00pm",754.41,N/A,69,N/A,N/A
"Amazon.com, Inc.","7/21/2016","4:00pm",744.43,N/A,152,N/A,N/A
"Alibaba Group Holding Limited A","7/21/2016","4:00pm",84.18,N/A,6678,N/A,N/A
"Apple Inc.","7/21/2016","4:00pm",99.43,N/A,10094,N/A,N/A
"Goldman Sachs Group, Inc. (The)","7/21/2016","4:00pm",160.05,N/A,20,N/A,N/A
"Yahoo! Inc.","7/21/2016","4:00pm",38.85,N/A,27690,N/A,N/A
"JP Morgan Chase & Co. Common St","7/21/2016","4:00pm",63.69,N/A,0,N/A,N/A
"Alphabet Inc.","7/21/2016","4:00pm",754.41,N/A,69,N/A,N/A
"Amazon.com, Inc.","7/21/2016","4:00pm",744.43,N/A,152,N/A,N/A
"Alibaba Group Holding Limited A","7/21/2016","4:00pm",84.18,N/A,6678,N/A,N/A
"Apple Inc.","7/21/2016","4:00pm",99.43,N/A,10094,N/A,N/A
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:16am",160.19,160.29,361707,"+0.09%",+0.14
"Yahoo! Inc.","7/22/2016","10:16am",39.055,38.900,3450620,"+0.528%",+0.205
"JP Morgan Chase & Co. Common St","7/22/2016","10:16am",63.85,63.90,1433359,"+0.25%",+0.16
"Alphabet Inc.","7/22/2016","10:16am",756.47,757.32,203557,"+0.27%",+2.06
"Amazon.com, Inc.","7/22/2016","10:16am",746.62,747.79,426261,"+0.29%",+2.19
"Alibaba Group Holding Limited A","7/22/2016","10:16am",83.98,84.00,1671698,"-0.24%",-0.20
"Apple Inc.","7/22/2016","10:16am",98.83,99.26,7558149,"-0.60%",-0.60
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:17am",160.26,160.29,364379,"+0.13%",+0.21
"Yahoo! Inc.","7/22/2016","10:17am",39.075,38.900,3462740,"+0.579%",+0.225
"JP Morgan Chase & Co. Common St","7/22/2016","10:17am",63.90,63.90,1452627,"+0.33%",+0.21
"Alphabet Inc.","7/22/2016","10:17am",757.0975,757.3200,209194,"+0.3562%",+2.6875
"Amazon.com, Inc.","7/22/2016","10:17am",746.52,747.79,432448,"+0.28%",+2.09
"Alibaba Group Holding Limited A","7/22/2016","10:17am",83.9299,84.0000,1705047,"-0.2971%",-0.2501
"Apple Inc.","7/22/2016","10:17am",98.8502,99.2600,7622565,"-0.5831%",-0.5798
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:18am",160.25,160.29,365996,"+0.12%",+0.20
"Yahoo! Inc.","7/22/2016","10:18am",39.095,38.900,3490326,"+0.631%",+0.245
"JP Morgan Chase & Co. Common St","7/22/2016","10:18am",63.86,63.90,1466814,"+0.27%",+0.17
"Alphabet Inc.","7/22/2016","10:18am",757.15,757.32,211543,"+0.36%",+2.74
"Amazon.com, Inc.","7/22/2016","10:18am",746.50,747.79,435159,"+0.28%",+2.07
"Alibaba Group Holding Limited A","7/22/2016","10:18am",83.97,84.00,1831093,"-0.25%",-0.21
"Apple Inc.","7/22/2016","10:18am",98.85,99.26,7683726,"-0.58%",-0.58
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:19am",160.29,160.29,368308,"+0.15%",+0.24
"Yahoo! Inc.","7/22/2016","10:19am",39.02,38.90,3549490,"+0.44%",+0.17
"JP Morgan Chase & Co. Common St","7/22/2016","10:19am",63.8344,63.9000,1481145,"+0.2267%",+0.1444
"Alphabet Inc.","7/22/2016","10:19am",756.99,757.32,212502,"+0.34%",+2.58
"Amazon.com, Inc.","7/22/2016","10:19am",746.45,747.79,439516,"+0.27%",+2.02
"Alibaba Group Holding Limited A","7/22/2016","10:19am",83.97,84.00,1858338,"-0.25%",-0.21
"Apple Inc.","7/22/2016","10:19am",98.8759,99.2600,7757881,"-0.5573%",-0.5541
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:20am",160.42,160.29,372280,"+0.23%",+0.37
"Yahoo! Inc.","7/22/2016","10:20am",39.0262,38.9000,3606316,"+0.4535%",+0.1762
"JP Morgan Chase & Co. Common St","7/22/2016","10:20am",63.865,63.900,1497138,"+0.275%",+0.175
"Alphabet Inc.","7/22/2016","10:20am",757.231,757.320,213926,"+0.374%",+2.821
"Amazon.com, Inc.","7/22/2016","10:20am",746.662,747.790,446616,"+0.300%",+2.232
"Alibaba Group Holding Limited A","7/22/2016","10:20am",83.99,84.00,1869105,"-0.23%",-0.19
"Apple Inc.","7/22/2016","10:20am",98.912,99.260,7836682,"-0.521%",-0.518
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:21am",160.42,160.29,374857,"+0.23%",+0.37
"Yahoo! Inc.","7/22/2016","10:21am",39.06,38.90,3624212,"+0.54%",+0.21
"JP Morgan Chase & Co. Common St","7/22/2016","10:21am",63.885,63.900,1526507,"+0.306%",+0.195
"Alphabet Inc.","7/22/2016","10:21am",757.20,757.32,217968,"+0.37%",+2.79
"Amazon.com, Inc.","7/22/2016","10:21am",746.755,747.790,453061,"+0.312%",+2.325
"Alibaba Group Holding Limited A","7/22/2016","10:21am",83.998,84.000,1873350,"-0.216%",-0.182
"Apple Inc.","7/22/2016","10:21am",98.91,99.26,7904345,"-0.52%",-0.52
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:22am",160.40,160.29,376520,"+0.22%",+0.35
"Yahoo! Inc.","7/22/2016","10:22am",39.08,38.90,3633448,"+0.59%",+0.23
"JP Morgan Chase & Co. Common St","7/22/2016","10:22am",63.88,63.90,1532706,"+0.30%",+0.19
"Alphabet Inc.","7/22/2016","10:22am",756.94,757.32,219509,"+0.34%",+2.53
"Amazon.com, Inc.","7/22/2016","10:22am",746.6364,747.7900,456872,"+0.2964%",+2.2064
"Alibaba Group Holding Limited A","7/22/2016","10:22am",83.98,84.00,1877467,"-0.24%",-0.20
"Apple Inc.","7/22/2016","10:22am",98.9003,99.2600,7939357,"-0.5327%",-0.5297
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:23am",160.49,160.29,378164,"+0.27%",+0.44
"Yahoo! Inc.","7/22/2016","10:23am",39.085,38.900,3649704,"+0.605%",+0.235
"JP Morgan Chase & Co. Common St","7/22/2016","10:23am",63.875,63.900,1552983,"+0.290%",+0.185
"Alphabet Inc.","7/22/2016","10:23am",757.19,757.32,224674,"+0.37%",+2.78
"Amazon.com, Inc.","7/22/2016","10:23am",746.65,747.79,462705,"+0.30%",+2.22
"Alibaba Group Holding Limited A","7/22/2016","10:23am",83.96,84.00,1884498,"-0.26%",-0.22
"Apple Inc.","7/22/2016","10:23am",98.93,99.26,7991799,"-0.50%",-0.50
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:24am",160.50,160.29,382765,"+0.28%",+0.45
"Yahoo! Inc.","7/22/2016","10:24am",39.08,38.90,3664063,"+0.59%",+0.23
"JP Morgan Chase & Co. Common St","7/22/2016","10:24am",63.87,63.90,1574655,"+0.28%",+0.18
"Alphabet Inc.","7/22/2016","10:24am",757.3325,757.3200,235100,"+0.3874%",+2.9225
"Amazon.com, Inc.","7/22/2016","10:24am",746.75,747.79,465658,"+0.31%",+2.32
"Alibaba Group Holding Limited A","7/22/2016","10:24am",83.88,84.00,1898212,"-0.36%",-0.30
"Apple Inc.","7/22/2016","10:24am",98.971,99.260,8057134,"-0.462%",-0.459
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:25am",160.43,160.29,385834,"+0.24%",+0.38
"Yahoo! Inc.","7/22/2016","10:25am",39.09,38.90,3682920,"+0.62%",+0.24
"JP Morgan Chase & Co. Common St","7/22/2016","10:25am",63.86,63.90,1582813,"+0.27%",+0.17
"Alphabet Inc.","7/22/2016","10:25am",757.43,757.32,235432,"+0.40%",+3.02
"Amazon.com, Inc.","7/22/2016","10:25am",746.78,747.79,468592,"+0.32%",+2.35
"Alibaba Group Holding Limited A","7/22/2016","10:25am",83.94,84.00,1912904,"-0.29%",-0.24
"Apple Inc.","7/22/2016","10:25am",98.98,99.26,8141528,"-0.45%",-0.45
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:26am",160.52,160.29,392512,"+0.29%",+0.47
"Yahoo! Inc.","7/22/2016","10:26am",39.075,38.900,3729280,"+0.579%",+0.225
"JP Morgan Chase & Co. Common St","7/22/2016","10:26am",63.8768,63.9000,1593836,"+0.2933%",+0.1868
"Alphabet Inc.","7/22/2016","10:26am",757.51,757.32,236661,"+0.41%",+3.10
"Amazon.com, Inc.","7/22/2016","10:26am",746.71,747.79,471555,"+0.31%",+2.28
"Alibaba Group Holding Limited A","7/22/2016","10:26am",83.9399,84.0000,1919786,"-0.2852%",-0.2401
"Apple Inc.","7/22/2016","10:26am",98.98,99.26,8217504,"-0.45%",-0.45
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:27am",160.42,160.29,397045,"+0.23%",+0.37
"Yahoo! Inc.","7/22/2016","10:27am",39.06,38.90,3749374,"+0.54%",+0.21
"JP Morgan Chase & Co. Common St","7/22/2016","10:27am",63.85,63.90,1606764,"+0.25%",+0.16
"Alphabet Inc.","7/22/2016","10:27am",757.05,757.32,240271,"+0.35%",+2.64
"Amazon.com, Inc.","7/22/2016","10:27am",746.77,747.79,479319,"+0.31%",+2.34
"Alibaba Group Holding Limited A","7/22/2016","10:27am",83.87,84.00,1939914,"-0.37%",-0.31
"Apple Inc.","7/22/2016","10:27am",98.92,99.26,8274582,"-0.51%",-0.51
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:28am",160.43,160.29,401651,"+0.24%",+0.38
"Yahoo! Inc.","7/22/2016","10:28am",39.045,38.900,3776259,"+0.502%",+0.195
"JP Morgan Chase & Co. Common St","7/22/2016","10:28am",63.833,63.900,1613478,"+0.225%",+0.143
"Alphabet Inc.","7/22/2016","10:28am",757.22,757.32,241325,"+0.37%",+2.81
"Amazon.com, Inc.","7/22/2016","10:28am",746.96,747.79,480381,"+0.34%",+2.53
"Alibaba Group Holding Limited A","7/22/2016","10:28am",83.86,84.00,1950530,"-0.38%",-0.32
"Apple Inc.","7/22/2016","10:28am",98.91,99.26,8323334,"-0.52%",-0.52
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:29am",160.43,160.29,404155,"+0.24%",+0.38
"Yahoo! Inc.","7/22/2016","10:29am",39.03,38.90,3801611,"+0.46%",+0.18
"JP Morgan Chase & Co. Common St","7/22/2016","10:29am",63.84,63.90,1627527,"+0.24%",+0.15
"Alphabet Inc.","7/22/2016","10:29am",756.70,757.32,243057,"+0.30%",+2.29
"Amazon.com, Inc.","7/22/2016","10:29am",746.725,747.790,483416,"+0.308%",+2.295
"Alibaba Group Holding Limited A","7/22/2016","10:29am",83.82,84.00,1958906,"-0.43%",-0.36
"Apple Inc.","7/22/2016","10:29am",98.8227,99.2600,8393559,"-0.6108%",-0.6073
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:30am",160.38,160.29,409647,"+0.21%",+0.33
"Yahoo! Inc.","7/22/2016","10:30am",39.04,38.90,3839203,"+0.49%",+0.19
"JP Morgan Chase & Co. Common St","7/22/2016","10:30am",63.805,63.900,1646843,"+0.181%",+0.115
"Alphabet Inc.","7/22/2016","10:30am",756.80,757.32,244811,"+0.32%",+2.39
"Amazon.com, Inc.","7/22/2016","10:30am",746.88,747.79,488405,"+0.33%",+2.45
"Alibaba Group Holding Limited A","7/22/2016","10:30am",83.8325,84.0000,1970558,"-0.4128%",-0.3475
"Apple Inc.","7/22/2016","10:30am",98.83,99.26,8469986,"-0.60%",-0.60
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:31am",160.14,160.29,413548,"+0.06%",+0.09
"Yahoo! Inc.","7/22/2016","10:31am",39.0539,38.9000,3855429,"+0.5248%",+0.2039
"JP Morgan Chase & Co. Common St","7/22/2016","10:31am",63.755,63.900,1671002,"+0.102%",+0.065
"Alphabet Inc.","7/22/2016","10:31am",756.82,757.32,250111,"+0.32%",+2.41
"Amazon.com, Inc.","7/22/2016","10:31am",747.60,747.79,501363,"+0.43%",+3.17
"Alibaba Group Holding Limited A","7/22/2016","10:31am",83.88,84.00,1984669,"-0.36%",-0.30
"Apple Inc.","7/22/2016","10:31am",98.815,99.260,8557683,"-0.619%",-0.615
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:32am",160.27,160.29,416740,"+0.14%",+0.22
"Yahoo! Inc.","7/22/2016","10:32am",39.10,38.90,3916940,"+0.64%",+0.25
"JP Morgan Chase & Co. Common St","7/22/2016","10:32am",63.78,63.90,1714756,"+0.14%",+0.09
"Alphabet Inc.","7/22/2016","10:32am",757.15,757.32,252270,"+0.36%",+2.74
"Amazon.com, Inc.","7/22/2016","10:32am",747.75,747.79,512340,"+0.45%",+3.32
"Alibaba Group Holding Limited A","7/22/2016","10:32am",83.99,84.00,2022992,"-0.23%",-0.19
"Apple Inc.","7/22/2016","10:32am",98.84,99.26,8604406,"-0.59%",-0.59
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:33am",160.26,160.29,417383,"+0.13%",+0.21
"Yahoo! Inc.","7/22/2016","10:33am",39.09,38.90,3991681,"+0.62%",+0.24
"JP Morgan Chase & Co. Common St","7/22/2016","10:33am",63.81,63.90,1731171,"+0.19%",+0.12
"Alphabet Inc.","7/22/2016","10:33am",757.24,757.32,254741,"+0.38%",+2.83
"Amazon.com, Inc.","7/22/2016","10:33am",747.618,747.790,518784,"+0.428%",+3.188
"Alibaba Group Holding Limited A","7/22/2016","10:33am",83.99,84.00,2030947,"-0.23%",-0.19
"Apple Inc.","7/22/2016","10:33am",98.825,99.260,8649667,"-0.608%",-0.605
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:34am",160.40,160.29,420532,"+0.22%",+0.35
"Yahoo! Inc.","7/22/2016","10:34am",39.10,38.90,4023875,"+0.64%",+0.25
"JP Morgan Chase & Co. Common St","7/22/2016","10:34am",63.815,63.900,1758472,"+0.196%",+0.125
"Alphabet Inc.","7/22/2016","10:34am",757.5053,757.3200,259234,"+0.4103%",+3.0953
"Amazon.com, Inc.","7/22/2016","10:34am",747.78,747.79,524630,"+0.45%",+3.35
"Alibaba Group Holding Limited A","7/22/2016","10:34am",84.03,84.00,2050223,"-0.18%",-0.15
"Apple Inc.","7/22/2016","10:34am",98.88,99.26,8730701,"-0.55%",-0.55
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:35am",160.36,160.29,423128,"+0.19%",+0.31
"Yahoo! Inc.","7/22/2016","10:35am",39.0925,38.9000,4037010,"+0.6242%",+0.2425
"JP Morgan Chase & Co. Common St","7/22/2016","10:35am",63.805,63.900,1788370,"+0.181%",+0.115
"Alphabet Inc.","7/22/2016","10:35am",757.87,757.32,260880,"+0.46%",+3.46
"Amazon.com, Inc.","7/22/2016","10:35am",748.18,747.79,537605,"+0.50%",+3.75
"Alibaba Group Holding Limited A","7/22/2016","10:35am",84.02,84.00,2060654,"-0.19%",-0.16
"Apple Inc.","7/22/2016","10:35am",98.91,99.26,8776630,"-0.52%",-0.52
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:36am",160.28,160.29,426385,"+0.14%",+0.23
"Yahoo! Inc.","7/22/2016","10:36am",39.09,38.90,4057624,"+0.62%",+0.24
"JP Morgan Chase & Co. Common St","7/22/2016","10:36am",63.805,63.900,1809474,"+0.181%",+0.115
"Alphabet Inc.","7/22/2016","10:36am",757.95,757.32,263079,"+0.47%",+3.54
"Amazon.com, Inc.","7/22/2016","10:36am",748.01,747.79,541045,"+0.48%",+3.58
"Alibaba Group Holding Limited A","7/22/2016","10:36am",84.01,84.00,2067214,"-0.20%",-0.17
"Apple Inc.","7/22/2016","10:36am",98.9301,99.2600,8808070,"-0.5028%",-0.4999
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:37am",160.30,160.29,427419,"+0.16%",+0.25
"Yahoo! Inc.","7/22/2016","10:37am",39.0836,38.9000,4147250,"+0.6013%",+0.2336
"JP Morgan Chase & Co. Common St","7/22/2016","10:37am",63.80,63.90,1820380,"+0.17%",+0.11
"Alphabet Inc.","7/22/2016","10:37am",758.44,757.32,270654,"+0.53%",+4.03
"Amazon.com, Inc.","7/22/2016","10:37am",748.1596,747.7900,547734,"+0.5010%",+3.7296
"Alibaba Group Holding Limited A","7/22/2016","10:37am",83.99,84.00,2089387,"-0.23%",-0.19
"Apple Inc.","7/22/2016","10:37am",98.9301,99.2600,8860543,"-0.5028%",-0.4999
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:38am",160.16,160.29,431633,"+0.07%",+0.11
"Yahoo! Inc.","7/22/2016","10:38am",39.09,38.90,4170057,"+0.62%",+0.24
"JP Morgan Chase & Co. Common St","7/22/2016","10:38am",63.77,63.90,1849632,"+0.13%",+0.08
"Alphabet Inc.","7/22/2016","10:38am",758.57,757.32,274783,"+0.55%",+4.16
"Amazon.com, Inc.","7/22/2016","10:38am",748.16,747.79,553657,"+0.50%",+3.73
"Alibaba Group Holding Limited A","7/22/2016","10:38am",84.00,84.00,2093903,"-0.21%",-0.18
"Apple Inc.","7/22/2016","10:38am",98.8964,99.2600,8912756,"-0.5367%",-0.5336
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:39am",160.10,160.29,435106,"+0.03%",+0.05
"Yahoo! Inc.","7/22/2016","10:39am",39.09,38.90,4205271,"+0.62%",+0.24
"JP Morgan Chase & Co. Common St","7/22/2016","10:39am",63.7795,63.9000,1887702,"+0.1405%",+0.0895
"Alphabet Inc.","7/22/2016","10:39am",758.745,757.320,278351,"+0.575%",+4.335
"Amazon.com, Inc.","7/22/2016","10:39am",748.27,747.79,564219,"+0.52%",+3.84
"Alibaba Group Holding Limited A","7/22/2016","10:39am",83.9999,84.0000,2123883,"-0.2139%",-0.1801
"Apple Inc.","7/22/2016","10:39am",98.84,99.26,9002428,"-0.59%",-0.59
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:40am",160.13,160.29,438047,"+0.05%",+0.08
"Yahoo! Inc.","7/22/2016","10:40am",39.095,38.900,4230071,"+0.631%",+0.245
"JP Morgan Chase & Co. Common St","7/22/2016","10:40am",63.76,63.90,1930694,"+0.11%",+0.07
"Alphabet Inc.","7/22/2016","10:40am",758.695,757.320,279840,"+0.568%",+4.285
"Amazon.com, Inc.","7/22/2016","10:40am",748.30,747.79,570479,"+0.52%",+3.87
"Alibaba Group Holding Limited A","7/22/2016","10:40am",83.995,84.000,2139655,"-0.220%",-0.185
"Apple Inc.","7/22/2016","10:40am",98.8735,99.2600,9043105,"-0.5597%",-0.5565
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:41am",160.20,160.29,443126,"+0.09%",+0.15
"Yahoo! Inc.","7/22/2016","10:41am",39.10,38.90,4282966,"+0.64%",+0.25
"JP Morgan Chase & Co. Common St","7/22/2016","10:41am",63.779,63.900,1950804,"+0.140%",+0.089
"Alphabet Inc.","7/22/2016","10:41am",758.535,757.320,282745,"+0.547%",+4.125
"Amazon.com, Inc.","7/22/2016","10:41am",748.20,747.79,576031,"+0.51%",+3.77
"Alibaba Group Holding Limited A","7/22/2016","10:41am",84.001,84.000,2169818,"-0.213%",-0.179
"Apple Inc.","7/22/2016","10:41am",98.83,99.26,9086024,"-0.60%",-0.60
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:42am",160.20,160.29,444259,"+0.09%",+0.15
"Yahoo! Inc.","7/22/2016","10:42am",39.10,38.90,4347007,"+0.64%",+0.25
"JP Morgan Chase & Co. Common St","7/22/2016","10:42am",63.76,63.90,1959296,"+0.11%",+0.07
"Alphabet Inc.","7/22/2016","10:42am",758.70,757.32,284629,"+0.57%",+4.29
"Amazon.com, Inc.","7/22/2016","10:42am",748.155,747.790,580226,"+0.500%",+3.725
"Alibaba Group Holding Limited A","7/22/2016","10:42am",84.029,84.000,2184357,"-0.179%",-0.151
"Apple Inc.","7/22/2016","10:42am",98.863,99.260,9116061,"-0.570%",-0.567
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:43am",160.21,160.29,447400,"+0.10%",+0.16
"Yahoo! Inc.","7/22/2016","10:43am",39.0999,38.9000,4359092,"+0.6432%",+0.2499
"JP Morgan Chase & Co. Common St","7/22/2016","10:43am",63.7755,63.9000,1966241,"+0.1342%",+0.0855
"Alphabet Inc.","7/22/2016","10:43am",758.99,757.32,288487,"+0.61%",+4.58
"Amazon.com, Inc.","7/22/2016","10:43am",748.157,747.790,587525,"+0.501%",+3.727
"Alibaba Group Holding Limited A","7/22/2016","10:43am",84.02,84.00,2191311,"-0.19%",-0.16
"Apple Inc.","7/22/2016","10:43am",98.8548,99.2600,9148160,"-0.5785%",-0.5752
"Goldman Sachs Group, Inc. (The)","7/22/2016","10:44am",160.39,160.29,450577,"+0.21%",+0.34
"Yahoo! Inc.","7/22/2016","10:44am",39.12,38.90,4503408,"+0.69%",+0.27
"JP Morgan Chase & Co. Common St","7/22/2016","10:44am",63.825,63.900,1979868,"+0.212%",+0.135
"Alphabet Inc.","7/22/2016","10:44am",758.61,757.32,290381,"+0.56%",+4.20
"Amazon.com, Inc.","7/22/2016","10:44am",748.07,747.79,593518,"+0.49%",+3.64
"Alibaba Group Holding Limited A","7/22/2016","10:44am",84.05,84.00,2216200,"-0.15%",-0.13
"Apple Inc.","7/22/2016","10:44am",98.89,99.26,9234404,"-0.54%",-0.54
"Goldman Sachs Group, Inc. (The)","7/22/2016","11:14am",160.27,160.29,556029,"+0.14%",+0.22
"Yahoo! Inc.","7/22/2016","11:14am",39.1625,38.9000,5653565,"+0.8044%",+0.3125
"JP Morgan Chase & Co. Common St","7/22/2016","11:14am",63.835,63.900,2515456,"+0.228%",+0.145
"Alphabet Inc.","7/22/2016","11:14am",756.695,757.320,384261,"+0.303%",+2.285
"Amazon.com, Inc.","7/22/2016","11:14am",747.25,747.79,731336,"+0.38%",+2.82
"Alibaba Group Holding Limited A","7/22/2016","11:14am",84.00,84.00,2745698,"-0.21%",-0.18
"Apple Inc.","7/22/2016","11:14am",98.619,99.260,10985621,"-0.816%",-0.811
"Goldman Sachs Group, Inc. (The)","7/22/2016","11:15am",160.205,160.290,563384,"+0.097%",+0.155
"Yahoo! Inc.","7/22/2016","11:15am",39.17,38.90,5666615,"+0.82%",+0.32
"JP Morgan Chase & Co. Common St","7/22/2016","11:15am",63.81,63.90,2535513,"+0.19%",+0.12
"Alphabet Inc.","7/22/2016","11:15am",756.9504,757.3200,384956,"+0.3367%",+2.5404
"Amazon.com, Inc.","7/22/2016","11:15am",747.31,747.79,734517,"+0.39%",+2.88
"Alibaba Group Holding Limited A","7/22/2016","11:15am",84.00,84.00,2757946,"-0.21%",-0.18
"Apple Inc.","7/22/2016","11:15am",98.59,99.26,11051541,"-0.84%",-0.84
"Goldman Sachs Group, Inc. (The)","7/22/2016","11:16am",160.11,160.29,568026,"+0.04%",+0.06
"Yahoo! Inc.","7/22/2016","11:16am",39.17,38.90,5699095,"+0.82%",+0.32
"JP Morgan Chase & Co. Common St","7/22/2016","11:16am",63.785,63.900,2548225,"+0.149%",+0.095
"Alphabet Inc.","7/22/2016","11:15am",756.78,757.32,385436,"+0.31%",+2.37
"Amazon.com, Inc.","7/22/2016","11:16am",747.39,747.79,739253,"+0.40%",+2.96
"Alibaba Group Holding Limited A","7/22/2016","11:16am",84.07,84.00,2772421,"-0.13%",-0.11
"Apple Inc.","7/22/2016","11:16am",98.57,99.26,11096847,"-0.86%",-0.86
"Goldman Sachs Group, Inc. (The)","7/22/2016","11:17am",160.04,160.29,573882,"-0.01%",-0.01
"Yahoo! Inc.","7/22/2016","11:17am",39.159,38.900,5736703,"+0.795%",+0.309
"JP Morgan Chase & Co. Common St","7/22/2016","11:17am",63.77,63.90,2555650,"+0.13%",+0.08
"Alphabet Inc.","7/22/2016","11:17am",756.45,757.32,389240,"+0.27%",+2.04
"Amazon.com, Inc.","7/22/2016","11:17am",747.36,747.79,741211,"+0.39%",+2.93
"Alibaba Group Holding Limited A","7/22/2016","11:17am",84.10,84.00,2787673,"-0.10%",-0.08
"Apple Inc.","7/22/2016","11:17am",98.556,99.260,11144112,"-0.879%",-0.874
"Goldman Sachs Group, Inc. (The)","7/22/2016","11:18am",160.09,160.29,575955,"+0.02%",+0.04
"Yahoo! Inc.","7/22/2016","11:18am",39.18,38.90,5743659,"+0.85%",+0.33
